symbol,timestamp,open,high,low,close,volume,trade_count,vwap
SPY,2023-03-21 00:00:00-04:00,397.24,399.41,395.58,398.91,91524248.0,629617.0,397.098427
SPY,2023-03-22 00:00:00-04:00,398.73,402.49,392.07,392.11,111746583.0,874190.0,397.603169
SPY,2023-03-23 00:00:00-04:00,395.09,399.29,390.35,393.17,119351319.0,871935.0,394.576872
SPY,2023-03-24 00:00:00-04:00,391.841,395.84,389.4,395.75,107684280.0,806051.0,393.109376
SPY,2023-03-27 00:00:00-04:00,398.12,398.92,395.56,396.49,74010408.0,569544.0,396.937264
SPY,2023-03-28 00:00:00-04:00,395.77,396.49,393.69,395.6,62871680.0,494862.0,395.259804
SPY,2023-03-29 00:00:00-04:00,399.925,401.6,398.68,401.35,77497876.0,553838.0,399.873942
SPY,2023-03-30 00:00:00-04:00,404.09,404.35,401.76,403.7,69840049.0,516344.0,403.227301
SPY,2023-03-31 00:00:00-04:00,404.66,409.7,404.55,409.39,111956715.0,694257.0,407.260549
SPY,2023-04-03 00:00:00-04:00,408.85,411.37,408.44,410.95,67391097.0,569791.0,410.039969
SPY,2023-04-04 00:00:00-04:00,411.62,411.92,407.24,408.67,66601534.0,537050.0,409.192187
SPY,2023-04-05 00:00:00-04:00,407.91,408.7,405.88,407.6,65200243.0,524249.0,407.326949
SPY,2023-04-06 00:00:00-04:00,406.77,409.48,405.678,409.19,63743345.0,482110.0,408.101856
SPY,2023-04-10 00:00:00-04:00,406.61,409.69,405.97,409.61,63681042.0,468057.0,408.081046
SPY,2023-04-11 00:00:00-04:00,410.26,411.18,408.92,409.72,59297945.0,402951.0,410.018695
SPY,2023-04-12 00:00:00-04:00,411.87,412.17,407.44,408.05,86420379.0,639356.0,409.706639
SPY,2023-04-13 00:00:00-04:00,409.18,413.84,407.9922,413.47,85814754.0,566796.0,411.717306
SPY,2023-04-14 00:00:00-04:00,412.81,415.09,410.06,412.46,78135828.0,592073.0,412.26
SPY,2023-04-17 00:00:00-04:00,412.37,413.96,411.085,413.94,66424139.0,477935.0,412.58937
SPY,2023-04-18 00:00:00-04:00,415.58,415.72,412.7802,414.21,63559997.0,493081.0,414.073779
SPY,2023-04-19 00:00:00-04:00,412.22,415.08,412.16,414.14,55227330.0,420720.0,413.663096
SPY,2023-04-20 00:00:00-04:00,411.21,413.7,410.27,411.88,75840359.0,546274.0,412.016989
SPY,2023-04-21 00:00:00-04:00,412.19,412.68,410.17,412.2,73434638.0,480045.0,411.765863
SPY,2023-04-24 00:00:00-04:00,411.99,413.07,410.6,412.63,64332095.0,463295.0,412.080931
SPY,2023-04-25 00:00:00-04:00,410.58,411.16,406.02,406.08,97766721.0,611558.0,408.273308
SPY,2023-04-26 00:00:00-04:00,406.72,407.84,403.78,404.36,80447049.0,571685.0,405.599605
SPY,2023-04-27 00:00:00-04:00,407.0,412.69,406.74,412.41,92968369.0,614869.0,410.101896
SPY,2023-04-28 00:00:00-04:00,411.49,415.94,411.43,415.93,89312589.0,611065.0,414.398827
SPY,2023-05-01 00:00:00-04:00,415.47,417.62,415.265,415.51,62122254.0,502374.0,416.206574
SPY,2023-05-02 00:00:00-04:00,414.77,414.82,407.82,410.84,103998484.0,750845.0,411.073982
SPY,2023-05-03 00:00:00-04:00,411.36,413.87,407.77,408.02,91531769.0,737915.0,410.589017
SPY,2023-05-04 00:00:00-04:00,406.93,407.27,403.74,405.13,94901863.0,716763.0,405.489218
SPY,2023-05-05 00:00:00-04:00,408.91,413.72,408.64,412.63,87832433.0,577848.0,411.237526
SPY,2023-05-08 00:00:00-04:00,412.97,413.24,411.28,412.74,50046768.0,422762.0,412.511877
SPY,2023-05-09 00:00:00-04:00,411.13,412.09,410.6894,410.93,49220119.0,385994.0,411.356198
SPY,2023-05-10 00:00:00-04:00,413.88,414.535,408.87,412.85,96142922.0,691578.0,411.964651
SPY,2023-05-11 00:00:00-04:00,411.95,412.43,409.97,412.13,70157064.0,530526.0,411.526341
SPY,2023-05-12 00:00:00-04:00,413.42,413.64,409.07,411.59,70441226.0,500185.0,411.156512
SPY,2023-05-15 00:00:00-04:00,412.22,413.43,410.23,413.01,54289383.0,427865.0,412.120063
SPY,2023-05-16 00:00:00-04:00,411.86,412.815,410.24,410.25,57705495.0,447536.0,411.377354
SPY,2023-05-17 00:00:00-04:00,412.35,415.855,410.635,415.23,87286957.0,585039.0,413.437987
SPY,2023-05-18 00:00:00-04:00,414.9,419.67,414.67,419.23,97177195.0,672492.0,417.182771
SPY,2023-05-19 00:00:00-04:00,420.17,420.72,417.35,418.62,103625186.0,640868.0,419.02433
SPY,2023-05-22 00:00:00-04:00,418.64,420.39,417.35,418.79,60745399.0,493532.0,419.036717
SPY,2023-05-23 00:00:00-04:00,417.08,418.722,413.68,414.09,86383493.0,624936.0,415.893754
SPY,2023-05-24 00:00:00-04:00,412.42,412.82,409.8795,411.09,89213678.0,673415.0,411.22669
SPY,2023-05-25 00:00:00-04:00,414.74,416.16,412.4101,414.65,90961606.0,672404.0,413.91148
SPY,2023-05-26 00:00:00-04:00,415.33,420.77,415.25,420.02,93687752.0,625214.0,418.907204
SPY,2023-05-30 00:00:00-04:00,422.03,422.58,418.735,420.18,72215960.0,609042.0,420.446804
SPY,2023-05-31 00:00:00-04:00,418.28,419.22,416.22,417.85,111771940.0,665151.0,418.011059
SPY,2023-06-01 00:00:00-04:00,418.09,422.92,416.79,421.82,88865018.0,653408.0,420.462598
SPY,2023-06-02 00:00:00-04:00,424.5,428.74,423.95,427.92,91426171.0,678309.0,426.839627
SPY,2023-06-05 00:00:00-04:00,428.28,429.67,426.37,427.1,70216018.0,551798.0,427.989606
SPY,2023-06-06 00:00:00-04:00,426.67,428.5772,425.99,428.03,64022176.0,491102.0,427.5859
SPY,2023-06-07 00:00:00-04:00,428.44,429.62,426.11,426.55,85372762.0,582563.0,427.339071
SPY,2023-06-08 00:00:00-04:00,426.62,429.6,425.82,429.13,61952842.0,473941.0,428.295301
SPY,2023-06-09 00:00:00-04:00,429.96,431.99,428.87,429.9,85647169.0,594919.0,430.230782
SPY,2023-06-12 00:00:00-04:00,430.92,433.88,430.17,433.8,76256703.0,523160.0,431.956614
SPY,2023-06-13 00:00:00-04:00,435.32,437.33,434.63,436.66,95898626.0,672828.0,436.003765
SPY,2023-06-14 00:00:00-04:00,437.01,439.0612,433.59,437.18,100608099.0,712238.0,436.725318
SPY,2023-06-15 00:00:00-04:00,436.33,443.9,436.23,442.6,110301303.0,748181.0,440.705812
SPY,2023-06-16 00:00:00-04:00,443.02,443.6078,438.97,439.46,114164649.0,631588.0,440.974543
SPY,2023-06-20 00:00:00-04:00,437.45,438.37,435.03,437.18,76160359.0,550939.0,437.143537
SPY,2023-06-21 00:00:00-04:00,436.16,436.99,434.33,434.94,76982252.0,551344.0,435.564459
SPY,2023-06-22 00:00:00-04:00,433.95,436.62,433.6,436.51,70637175.0,479203.0,435.448775
SPY,2023-06-23 00:00:00-04:00,432.93,435.06,432.47,433.21,92075438.0,553269.0,433.854447
SPY,2023-06-26 00:00:00-04:00,432.62,434.61,431.19,431.44,72823560.0,509726.0,432.515052
SPY,2023-06-27 00:00:00-04:00,432.35,436.81,431.88,436.17,72813700.0,497930.0,434.710316
SPY,2023-06-28 00:00:00-04:00,435.05,437.44,434.41,436.39,75635976.0,537350.0,435.743303
SPY,2023-06-29 00:00:00-04:00,435.96,438.28,435.54,438.11,67882305.0,474149.0,437.262746
SPY,2023-06-30 00:00:00-04:00,441.44,444.3,441.11,443.28,102201286.0,581165.0,442.730535
SPY,2023-07-03 00:00:00-04:00,442.92,444.08,442.63,443.79,32501144.0,251275.0,443.527988
SPY,2023-07-05 00:00:00-04:00,441.91,443.889,441.9,443.13,58418434.0,415751.0,443.312861
SPY,2023-07-06 00:00:00-04:00,439.42,440.1,437.06,439.66,80658303.0,567513.0,439.143841
SPY,2023-07-07 00:00:00-04:00,438.63,442.64,438.3,438.55,86134179.0,530029.0,439.925991
SPY,2023-07-10 00:00:00-04:00,438.18,439.84,437.585,439.66,62443502.0,419236.0,438.887223
SPY,2023-07-11 00:00:00-04:00,440.45,442.97,439.44,442.46,64463753.0,455994.0,441.225434
SPY,2023-07-12 00:00:00-04:00,446.39,447.4799,444.91,446.02,91924527.0,585101.0,445.659041
SPY,2023-07-13 00:00:00-04:00,447.9,450.38,447.45,449.56,72425242.0,449369.0,448.598241
SPY,2023-07-14 00:00:00-04:00,450.475,451.36,448.49,449.28,69815823.0,484539.0,449.818546
SPY,2023-07-17 00:00:00-04:00,449.13,451.93,449.08,450.84,52680223.0,385757.0,450.464377
SPY,2023-07-18 00:00:00-04:00,450.5,454.86,450.0484,454.19,80744449.0,519351.0,453.206858
SPY,2023-07-19 00:00:00-04:00,455.01,456.43,454.1119,455.2,65891689.0,502907.0,455.351456
SPY,2023-07-20 00:00:00-04:00,454.17,455.1,451.44,452.18,70591643.0,532941.0,453.30224
SPY,2023-07-21 00:00:00-04:00,453.96,454.165,452.17,452.18,71275619.0,475417.0,452.934838
SPY,2023-07-24 00:00:00-04:00,453.37,455.04,452.298,454.2,54023384.0,400896.0,453.923119
SPY,2023-07-25 00:00:00-04:00,453.92,456.735,453.87,455.44,55191240.0,383335.0,455.397246
SPY,2023-07-26 00:00:00-04:00,454.47,456.99,453.38,455.51,71052885.0,527718.0,454.998593
SPY,2023-07-27 00:00:00-04:00,459.02,459.44,451.55,452.49,92194375.0,627051.0,455.321716
SPY,2023-07-28 00:00:00-04:00,455.88,457.78,452.4918,456.92,80011791.0,528395.0,456.263985
SPY,2023-07-31 00:00:00-04:00,457.41,458.16,456.045,457.79,62040450.0,438677.0,457.175853
SPY,2023-08-01 00:00:00-04:00,456.27,457.25,455.49,456.48,55502201.0,418014.0,456.4789
SPY,2023-08-02 00:00:00-04:00,453.25,453.52,449.3499,450.13,93933371.0,622259.0,451.444141
SPY,2023-08-03 00:00:00-04:00,448.04,450.79,447.37,448.84,64928592.0,486817.0,449.217173
SPY,2023-08-04 00:00:00-04:00,450.72,452.895,446.27,446.81,101621488.0,663141.0,449.047017
SPY,2023-08-07 00:00:00-04:00,448.71,450.865,447.99,450.71,58357466.0,445170.0,449.568754
SPY,2023-08-08 00:00:00-04:00,448.08,450.6952,445.2705,448.75,71361326.0,527040.0,447.537525
SPY,2023-08-09 00:00:00-04:00,449.03,449.1999,444.96,445.75,78789577.0,559468.0,446.966355
SPY,2023-08-10 00:00:00-04:00,448.19,451.7,444.7,445.91,93005596.0,680010.0,447.547222
SPY,2023-08-11 00:00:00-04:00,443.97,446.7007,443.345,445.65,68690903.0,502514.0,445.274202
SPY,2023-08-14 00:00:00-04:00,444.7,448.11,444.38,448.11,47867443.0,404518.0,446.726954
SPY,2023-08-15 00:00:00-04:00,446.27,446.64,442.3,442.89,75707535.0,540999.0,444.261315
SPY,2023-08-16 00:00:00-04:00,442.46,444.18,439.53,439.64,80107206.0,569003.0,441.624956
SPY,2023-08-17 00:00:00-04:00,441.16,441.43,435.75,436.29,95711317.0,582074.0,438.336588
SPY,2023-08-18 00:00:00-04:00,433.37,437.57,433.01,436.5,98851962.0,636961.0,435.578016
SPY,2023-08-21 00:00:00-04:00,437.55,440.11,435.32,439.34,68718959.0,524987.0,437.971693
SPY,2023-08-22 00:00:00-04:00,441.18,441.18,437.57,438.15,65062863.0,476084.0,438.84915
SPY,2023-08-23 00:00:00-04:00,439.25,443.67,439.1,443.03,68441023.0,469244.0,441.907016
SPY,2023-08-24 00:00:00-04:00,444.69,445.22,436.855,436.89,88517274.0,584152.0,440.148549
SPY,2023-08-25 00:00:00-04:00,438.68,441.3,435.0,439.97,102325105.0,651734.0,438.775601
SPY,2023-08-28 00:00:00-04:00,442.24,443.4,439.9728,442.76,61595395.0,457440.0,442.024175
SPY,2023-08-29 00:00:00-04:00,442.65,449.45,442.46,449.16,83081918.0,560023.0,447.15812
SPY,2023-08-30 00:00:00-04:00,449.51,451.67,448.78,451.01,69053913.0,480799.0,450.616441
SPY,2023-08-31 00:00:00-04:00,451.65,452.83,450.16,450.35,66084565.0,446692.0,451.336974
SPY,2023-09-01 00:00:00-04:00,453.17,453.67,449.68,451.19,58944100.0,444469.0,451.251818
SPY,2023-09-05 00:00:00-04:00,450.73,451.06,449.17,449.24,55166212.0,451488.0,450.04133
SPY,2023-09-06 00:00:00-04:00,448.4,448.51,443.81,446.22,70758514.0,535484.0,446.041355
SPY,2023-09-07 00:00:00-04:00,443.11,445.55,442.75,444.85,70355427.0,487844.0,444.559675
SPY,2023-09-08 00:00:00-04:00,444.9,447.11,444.53,445.52,62068439.0,405861.0,445.69146
SPY,2023-09-11 00:00:00-04:00,448.24,448.77,446.4699,448.45,60180120.0,432854.0,447.843865
SPY,2023-09-12 00:00:00-04:00,446.95,448.53,445.39,445.99,67565424.0,453020.0,446.763691
SPY,2023-09-13 00:00:00-04:00,446.22,447.71,445.0793,446.51,60199274.0,460627.0,446.532968
SPY,2023-09-14 00:00:00-04:00,449.07,451.08,447.715,450.36,83430816.0,508850.0,449.439771
SPY,2023-09-15 00:00:00-04:00,447.14,447.48,442.92,443.37,111907859.0,665595.0,444.899973
SPY,2023-09-18 00:00:00-04:00,443.05,444.97,442.56,443.63,55752214.0,412316.0,443.65028
SPY,2023-09-19 00:00:00-04:00,442.68,443.29,439.94,442.71,66514650.0,445860.0,441.962157
SPY,2023-09-20 00:00:00-04:00,444.01,444.435,438.43,438.64,82562603.0,507727.0,441.432081
SPY,2023-09-21 00:00:00-04:00,435.7,435.97,431.23,431.39,104095828.0,677716.0,433.697795
SPY,2023-09-22 00:00:00-04:00,432.45,434.1,429.99,430.42,100829685.0,637169.0,431.737394
SPY,2023-09-25 00:00:00-04:00,429.17,432.27,428.72,432.23,70874824.0,488035.0,430.900652
SPY,2023-09-26 00:00:00-04:00,429.09,429.82,425.02,425.88,96172890.0,633690.0,427.150722
SPY,2023-09-27 00:00:00-04:00,427.09,427.67,422.29,426.05,104707452.0,693420.0,425.420576
SPY,2023-09-28 00:00:00-04:00,425.48,430.2499,424.87,428.52,92258310.0,616077.0,427.858964
SPY,2023-09-29 00:00:00-04:00,431.67,431.85,425.91,427.48,115111320.0,745038.0,428.51018
SPY,2023-10-02 00:00:00-04:00,426.62,428.6,424.46,427.31,83798601.0,668260.0,426.352077
SPY,2023-10-03 00:00:00-04:00,425.06,427.3729,420.18,421.59,103760609.0,741557.0,422.302821
SPY,2023-10-04 00:00:00-04:00,422.07,425.4299,420.56,424.66,87452970.0,645255.0,423.125397
SPY,2023-10-05 00:00:00-04:00,424.36,425.37,421.1701,424.5,70142746.0,532999.0,423.592179
SPY,2023-10-06 00:00:00-04:00,421.97,431.125,420.6,429.54,113273311.0,737828.0,426.955955
SPY,2023-10-09 00:00:00-04:00,427.58,432.88,427.0101,432.29,80374364.0,509698.0,430.319237
SPY,2023-10-10 00:00:00-04:00,432.94,437.22,432.53,434.54,78607270.0,559799.0,435.022636
SPY,2023-10-11 00:00:00-04:00,435.64,436.58,433.18,436.32,62451738.0,452206.0,435.160049
SPY,2023-10-12 00:00:00-04:00,436.95,437.335,431.23,433.66,81154231.0,607473.0,434.478465
SPY,2023-10-13 00:00:00-04:00,435.21,436.45,429.88,431.5,95201134.0,665922.0,432.34293
SPY,2023-10-16 00:00:00-04:00,433.82,437.14,433.57,436.04,75433196.0,540501.0,435.644964
SPY,2023-10-17 00:00:00-04:00,432.81,438.14,432.45,436.02,75324710.0,579314.0,435.388283
SPY,2023-10-18 00:00:00-04:00,434.19,435.18,429.09,430.21,93559799.0,691077.0,432.132728
SPY,2023-10-19 00:00:00-04:00,430.95,432.82,425.725,426.43,121322959.0,880806.0,428.955351
SPY,2023-10-20 00:00:00-04:00,425.98,426.54,421.08,421.19,123919876.0,733333.0,423.466599
SPY,2023-10-23 00:00:00-04:00,419.61,424.45,417.8,420.46,92035097.0,668638.0,421.414928
SPY,2023-10-24 00:00:00-04:00,422.65,424.82,420.74,423.63,78564241.0,579424.0,423.051783
SPY,2023-10-25 00:00:00-04:00,421.89,421.92,417.015,417.55,94223200.0,753892.0,419.122763
SPY,2023-10-26 00:00:00-04:00,416.45,417.325,411.6,412.55,115156763.0,846343.0,414.172145
SPY,2023-10-27 00:00:00-04:00,414.19,414.6,409.21,410.68,107367673.0,800491.0,411.578844
SPY,2023-10-30 00:00:00-04:00,413.56,416.68,412.22,415.59,86562677.0,638015.0,414.333841
SPY,2023-10-31 00:00:00-04:00,416.18,418.53,414.21,418.2,79665152.0,563417.0,416.897896
SPY,2023-11-01 00:00:00-04:00,419.2,423.5,418.6499,422.66,98068117.0,724433.0,420.874607
SPY,2023-11-02 00:00:00-04:00,426.58,430.915,426.56,430.76,94938911.0,639385.0,428.811609
SPY,2023-11-03 00:00:00-04:00,433.14,436.29,433.01,434.69,100167777.0,647003.0,434.459887
SPY,2023-11-06 00:00:00-05:00,435.47,436.1498,433.68,435.69,67831662.0,494718.0,435.045292
SPY,2023-11-07 00:00:00-05:00,435.69,437.585,434.51,436.93,64256116.0,488374.0,436.530431
SPY,2023-11-08 00:00:00-05:00,437.55,438.09,434.87,437.25,61746029.0,461557.0,436.813985
SPY,2023-11-09 00:00:00-05:00,438.43,438.47,433.4,433.84,83174419.0,622940.0,435.62716
SPY,2023-11-10 00:00:00-05:00,435.98,440.93,433.8335,440.61,89558056.0,585764.0,437.989768
SPY,2023-11-13 00:00:00-05:00,439.23,441.33,438.42,440.19,52236070.0,406682.0,440.094647
SPY,2023-11-14 00:00:00-05:00,446.32,450.06,446.09,448.73,97176937.0,653304.0,447.870072
SPY,2023-11-15 00:00:00-05:00,450.11,451.38,448.8,449.68,77327573.0,555373.0,450.019504
SPY,2023-11-16 00:00:00-05:00,449.22,450.56,448.12,450.23,66665799.0,507746.0,449.474655
SPY,2023-11-17 00:00:00-05:00,450.24,451.42,449.29,450.79,83193904.0,439854.0,450.530449
SPY,2023-11-20 00:00:00-05:00,450.53,455.125,450.52,454.26,70055635.0,488764.0,453.288777
SPY,2023-11-21 00:00:00-05:00,453.1842,454.131,451.9599,453.27,49244640.0,405391.0,453.027437
SPY,2023-11-22 00:00:00-05:00,454.98,456.38,453.8895,455.02,59446575.0,479664.0,455.03358
SPY,2023-11-24 00:00:00-05:00,455.07,455.5,454.73,455.3,29737377.0,190770.0,455.0965
SPY,2023-11-27 00:00:00-05:00,454.65,455.4901,454.0799,454.48,50505987.0,400700.0,454.828885
SPY,2023-11-28 00:00:00-05:00,454.08,456.27,453.5,454.93,62115013.0,461132.0,454.72179
SPY,2023-11-29 00:00:00-05:00,457.15,458.32,454.2,454.61,63145994.0,455449.0,455.817869
SPY,2023-11-30 00:00:00-05:00,455.48,456.76,453.34,456.4,79752702.0,516019.0,455.14566
SPY,2023-12-01 00:00:00-05:00,455.77,459.65,455.16,459.1,89183402.0,606484.0,457.872157
SPY,2023-12-04 00:00:00-05:00,455.6,459.1206,454.34,456.69,72431488.0,538575.0,456.19094
SPY,2023-12-05 00:00:00-05:00,455.26,457.59,454.87,456.6,69793569.0,483242.0,456.319673
SPY,2023-12-06 00:00:00-05:00,458.81,458.84,454.31,454.76,69124885.0,465901.0,456.130868
SPY,2023-12-07 00:00:00-05:00,456.91,458.9,456.29,458.23,67002346.0,458079.0,457.663703
SPY,2023-12-08 00:00:00-05:00,457.46,460.745,457.21,460.2,83124965.0,524786.0,459.278999
SPY,2023-12-11 00:00:00-05:00,459.69,462.17,459.47,461.99,65803711.0,461247.0,460.936716
SPY,2023-12-12 00:00:00-05:00,461.63,464.2,460.6,464.1,68329617.0,438136.0,462.917041
SPY,2023-12-13 00:00:00-05:00,464.49,470.7599,464.12,470.5,93277960.0,662497.0,467.562717
SPY,2023-12-14 00:00:00-05:00,472.5,473.73,469.25,472.01,119028953.0,713141.0,471.704958
SPY,2023-12-15 00:00:00-05:00,469.49,470.7,467.4263,469.33,141529826.0,667849.0,469.34935
SPY,2023-12-18 00:00:00-05:00,470.98,472.98,469.8929,471.97,70375385.0,459241.0,471.855993
SPY,2023-12-19 00:00:00-05:00,472.53,474.92,472.45,474.84,55762005.0,416105.0,473.975693
SPY,2023-12-20 00:00:00-05:00,473.96,475.895,467.82,468.26,102920959.0,666863.0,471.674917
SPY,2023-12-21 00:00:00-05:00,471.33,472.975,468.84,472.7,86679796.0,600930.0,471.228177
SPY,2023-12-22 00:00:00-05:00,473.86,475.38,471.7,473.65,67131807.0,485465.0,473.800078
SPY,2023-12-26 00:00:00-05:00,474.07,476.58,473.99,475.65,55386952.0,348986.0,475.111253
SPY,2023-12-27 00:00:00-05:00,475.44,476.66,474.89,476.51,68000811.0,425538.0,475.770446
SPY,2023-12-28 00:00:00-05:00,476.88,477.55,476.26,476.69,77158117.0,374241.0,476.774686
SPY,2023-12-29 00:00:00-05:00,476.49,477.03,473.3,475.31,122268009.0,604247.0,475.36401
SPY,2024-01-02 00:00:00-05:00,472.16,473.67,470.49,472.65,123007793.0,657585.0,472.50957
SPY,2024-01-03 00:00:00-05:00,470.43,471.19,468.17,468.79,103595966.0,656572.0,469.89832
SPY,2024-01-04 00:00:00-05:00,468.3,470.96,467.05,467.28,84232169.0,536471.0,468.554179
SPY,2024-01-05 00:00:00-05:00,467.49,470.44,466.43,467.92,86091270.0,561741.0,468.077782
SPY,2024-01-08 00:00:00-05:00,468.43,474.75,468.3,474.6,74879074.0,523806.0,471.967417
SPY,2024-01-09 00:00:00-05:00,471.87,474.93,471.35,473.88,65931439.0,448472.0,473.541806
SPY,2024-01-10 00:00:00-05:00,474.16,477.4481,473.87,476.56,67310640.0,470045.0,475.681998
SPY,2024-01-11 00:00:00-05:00,477.59,478.12,472.26,476.35,77940823.0,576613.0,475.31568
SPY,2024-01-12 00:00:00-05:00,477.84,478.6,475.23,476.68,57998192.0,470201.0,476.587861
SPY,2024-01-16 00:00:00-05:00,475.26,476.6098,473.06,474.93,85015070.0,592233.0,474.916972
SPY,2024-01-17 00:00:00-05:00,471.82,472.79,469.87,472.29,68843871.0,520417.0,471.773122
SPY,2024-01-18 00:00:00-05:00,474.01,477.06,472.42,476.49,91856348.0,558708.0,474.745846
SPY,2024-01-19 00:00:00-05:00,477.65,482.72,476.5374,482.43,110834483.0,608468.0,479.966713
SPY,2024-01-22 00:00:00-05:00,484.01,485.22,482.78,483.45,76044931.0,548090.0,483.678472
SPY,2024-01-23 00:00:00-05:00,484.01,485.105,482.89,484.86,49945297.0,388977.0,484.054914
SPY,2024-01-24 00:00:00-05:00,487.81,488.77,484.8819,485.39,81765039.0,621290.0,486.643726
SPY,2024-01-25 00:00:00-05:00,487.575,488.305,485.39,488.03,72524989.0,546403.0,486.942735
SPY,2024-01-26 00:00:00-05:00,487.59,489.12,486.54,487.41,76627335.0,479616.0,487.689954
SPY,2024-01-29 00:00:00-05:00,487.73,491.415,487.17,491.27,61322751.0,447982.0,489.243612
SPY,2024-01-30 00:00:00-05:00,490.56,491.62,490.11,490.89,58618386.0,447676.0,490.867382
SPY,2024-01-31 00:00:00-05:00,488.62,489.0813,482.86,482.88,126011062.0,780578.0,485.893814
SPY,2024-02-01 00:00:00-05:00,484.63,489.23,483.8,489.2,91891637.0,650358.0,486.579248
SPY,2024-02-02 00:00:00-05:00,489.65,496.05,489.3,494.35,99148570.0,675141.0,493.006814
SPY,2024-02-05 00:00:00-05:00,493.695,494.3778,490.23,492.55,75685102.0,537117.0,492.960626
SPY,2024-02-06 00:00:00-05:00,493.52,494.32,492.05,493.98,55918602.0,456773.0,493.031897
SPY,2024-02-07 00:00:00-05:00,496.29,498.53,495.36,498.1,70556506.0,501857.0,497.19773
SPY,2024-02-08 00:00:00-05:00,498.1,498.71,497.26,498.32,52343636.0,406775.0,498.06368
SPY,2024-02-09 00:00:00-05:00,498.84,501.65,498.49,501.2,63961429.0,466690.0,500.320186
SPY,2024-02-12 00:00:00-05:00,501.17,503.5,500.24,500.98,56502283.0,437189.0,501.53878
SPY,2024-02-13 00:00:00-05:00,494.53,497.09,490.715,494.08,113099199.0,779480.0,494.284048
SPY,2024-02-14 00:00:00-05:00,496.79,499.07,494.4,498.57,68387827.0,536843.0,496.719466
SPY,2024-02-15 00:00:00-05:00,499.29,502.2,498.795,502.01,61682960.0,516093.0,500.763897
SPY,2024-02-16 00:00:00-05:00,501.7,502.87,498.75,499.51,75481032.0,531239.0,500.92474
SPY,2024-02-20 00:00:00-05:00,497.72,498.41,494.45,496.76,71736740.0,595486.0,496.441094
SPY,2024-02-21 00:00:00-05:00,495.42,497.37,493.56,497.21,59603771.0,499405.0,495.831166
SPY,2024-02-22 00:00:00-05:00,504.01,508.49,503.02,507.5,76402535.0,613961.0,505.832024
SPY,2024-02-23 00:00:00-05:00,509.27,510.13,507.1,507.85,61309016.0,489047.0,508.438618
SPY,2024-02-26 00:00:00-05:00,508.3,508.75,505.86,505.99,50386738.0,434429.0,507.079425
SPY,2024-02-27 00:00:00-05:00,506.7,507.16,504.75,506.93,48831828.0,400260.0,506.231051
SPY,2024-02-28 00:00:00-05:00,505.33,506.855,504.96,506.26,56506634.0,420488.0,506.035403
SPY,2024-02-29 00:00:00-05:00,508.07,509.74,505.35,508.08,83883970.0,547158.0,507.940683
SPY,2024-03-01 00:00:00-05:00,508.98,513.29,508.56,512.85,77344853.0,544947.0,511.227728
SPY,2024-03-04 00:00:00-05:00,512.03,514.2,512.0,512.3,49799257.0,466601.0,512.719141
SPY,2024-03-05 00:00:00-05:00,510.24,510.7,504.91,507.18,73320623.0,593892.0,507.955613
SPY,2024-03-06 00:00:00-05:00,510.55,512.069,508.42,509.75,68392367.0,603738.0,509.914124
SPY,2024-03-07 00:00:00-05:00,513.14,515.89,509.8053,514.81,58652085.0,526279.0,514.257908
